TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
SIMO,115196N,12m SIM Only 120GB Red Plan,0.0,0.0
SIMO,115196,12m SIM Only 120GB Red Plan,0.0,0.0
SIMO,115197N,12m SIM Only 120GB Red Plan with Entertainment,0.0,0.0
SIMO,115197,12m SIM Only 120GB Red Plan with Entertainment,0.0,0.0
SIMO,115198N,12m SIM Only 200GB Red Plan,0.0,0.0
SIMO,115198,12m SIM Only 200GB Red Plan,0.0,0.0
SIMO,115199N,12m SIM Only 200GB Red Plan with Entertainment,0.0,0.0
SIMO,115199,12m SIM Only 200GB Red Plan with Entertainment,0.0,0.0
SIMO,115200N,12m SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115200,12m SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115201N,12m SIMO Unlimited Plan,0.0,0.0
SIMO,115201,12m SIMO Unlimited Plan,0.0,0.0
SIMO,115202N,12m SIMO Unlimited Plan with Entertainment,0.0,0.0
SIMO,115202,12m SIMO Unlimited Plan with Entertainment,0.0,0.0
SIMO,115203N,12m SIMO Unlimited Max Plan,0.0,0.0
SIMO,115203,12m SIMO Unlimited Max Plan,0.0,0.0
SIMO,115204N,12m SIMO Unlimited Max Plan with Entertainment,0.0,0.0
SIMO,115204,12m SIMO Unlimited Max Plan with Entertainment,0.0,0.0
SIMO,115205N,18m SIMO 1GB Red Plan,0.0,0.0
SIMO,115205,18m SIMO 1GB Red Plan,0.0,0.0
SIMO,115206N,18m SIMO 5GB Red Plan,0.0,0.0
SIMO,115206,18m SIMO 5GB Red Plan,0.0,0.0
SIMO,115207N,18m SIM Only 5GB Red Plan with Entertainment,0.0,0.0
SIMO,115207,18m SIM Only 5GB Red Plan with Entertainment,0.0,0.0
SIMO,115208N,18m SIM Only 12GB Red Plan,0.0,0.0
SIMO,115208,18m SIM Only 12GB Red Plan,0.0,0.0
SIMO,115209N,18m SIM Only 12GB Red Plan with Entertainment,0.0,0.0
SIMO,115209,18m SIM Only 12GB Red Plan with Entertainment,0.0,0.0
SIMO,115210N,18m SIMO 20GB Red Plan,0.0,0.0
SIMO,115210,18m SIMO 20GB Red Plan,0.0,0.0
SIMO,115211N,18m SIM Only 20GB Red Plan with Entertainment,0.0,0.0
SIMO,115211,18m SIM Only 20GB Red Plan with Entertainment,0.0,0.0
SIMO,115212N,18m SIM Only 120GB Red Plan,0.0,0.0
SIMO,115212,18m SIM Only 120GB Red Plan,0.0,0.0
SIMO,115213N,18m SIM Only 120GB Red Plan with Entertainment,0.0,0.0
SIMO,115213,18m SIM Only 120GB Red Plan with Entertainment,0.0,0.0
SIMO,115214N,18m SIM Only 200GB Red Plan ,0.0,0.0
SIMO,115214,18m SIM Only 200GB Red Plan ,0.0,0.0
SIMO,115215N,18m SIM Only 200GB Red Plan with Entertainment,0.0,0.0
SIMO,115215,18m SIM Only 200GB Red Plan with Entertainment,0.0,0.0
SIMO,115216N,18m SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115216,18m SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115217N,18m SIMO Unlimited Plan,0.0,0.0
SIMO,115217,18m SIMO Unlimited Plan,0.0,0.0
SIMO,115218N,18m SIM Only Unlimited Plan with Entertainment,0.0,0.0
SIMO,115218,18m SIM Only Unlimited Plan with Entertainment,0.0,0.0
SIMO,115219N,18m SIM Only Unlimited Max Plan,0.0,0.0
SIMO,115219,18m SIM Only Unlimited Max Plan,0.0,0.0
SIMO,115220N,18m SIM Only Unlimited Max Plan with Entertainment ,0.0,0.0
SIMO,115220,18m SIM Only Unlimited Max Plan with Entertainment ,0.0,0.0
SIMO,115221N,24m SIMO 1GB Red Plan,0.0,0.0
SIMO,115221,24m SIMO 1GB Red Plan,0.0,0.0
SIMO,115222N,24m SIMO 5GB Red Plan,0.0,0.0
SIMO,115222,24m SIMO 5GB Red Plan,0.0,0.0
SIMO,115223N,24m SIMO 5GB Red Plan with Entertainment,0.0,0.0
SIMO,115223,24m SIMO 5GB Red Plan with Entertainment,0.0,0.0
SIMO,115224N,24m SIM Only 12GB Red Plan,0.0,0.0
SIMO,115224,24m SIM Only 12GB Red Plan,0.0,0.0
SIMO,115225N,24m SIM Only 12GB Red Plan with Entertainment,0.0,0.0
SIMO,115225,24m SIM Only 12GB Red Plan with Entertainment,0.0,0.0
SIMO,115226N,24m SIMO 20GB Red Plan,0.0,0.0
SIMO,115226,24m SIMO 20GB Red Plan,0.0,0.0
SIMO,115227N,24m SIMO 20GB Red Plan with Entertainment,0.0,0.0
SIMO,115227,24m SIMO 20GB Red Plan with Entertainment,0.0,0.0
SIMO,115228N,24m SIM Only 120GB Red Plan,0.0,0.0
SIMO,115228,24m SIM Only 120GB Red Plan,0.0,0.0
SIMO,115229N,24m SIM Only 120GB Red Plan with Entertainment,0.0,0.0
SIMO,115229,24m SIM Only 120GB Red Plan with Entertainment,0.0,0.0
SIMO,115230N,24m SIM Only 200GB Red Plan,0.0,0.0
SIMO,115230,24m SIM Only 200GB Red Plan,0.0,0.0
SIMO,115231N,24m SIM Only 200GB Red Plan with Entertainment,0.0,0.0
SIMO,115231,24m SIM Only 200GB Red Plan with Entertainment,0.0,0.0
SIMO,115232N,24m SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115232,24m SIMO Unlimited Lite Plan,0.0,0.0
SIMO,115233N,24m SIMO Unlimited Plan,0.0,0.0
SIMO,115233,24m SIMO Unlimited Plan,0.0,0.0
SIMO,115234N,24m SIMO Unlimited Plan with Entertainment,0.0,0.0
SIMO,115234,24m SIMO Unlimited Plan with Entertainment,0.0,0.0
SIMO,115235N,24m SIMO Unlimited Max Plan,0.0,0.0
SIMO,115235,24m SIMO Unlimited Max Plan,0.0,0.0
SIMO,115236N,24m SIMO Unlimited Max Plan with Entertainment ,0.0,0.0
SIMO,115236,24m SIMO Unlimited Max Plan with Entertainment ,0.0,0.0
SIMO,116246N,24m 2GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116246,24m 2GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116247N,24m 6GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116247,24m 6GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116248N,24m 6GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116248,24m 6GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116249N,24m 25GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116249,24m 25GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116250N,24m 25GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116250,24m 25GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116251N,24m 150GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116251,24m 150GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116252N,24m 150GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116252,24m 150GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116253N,24m 250GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116253,24m 250GB Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116254N,24m 250GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116254,24m 250GB Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116255N,24m Unlimited Lite Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116255,24m Unlimited Lite Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116256N,24m Unlimited Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116256,24m Unlimited Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116257N,24m Unlimited Max Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116257,24m Unlimited Max Xtra SIMO Plan with 4 Benefits,0.0,0.0
SIMO,116258N,24m Unlimited Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116258,24m Unlimited Xtra SIMO Plan with 4 Benefits and Entertainment,0.0,0.0
SIMO,116471N,12 m SIMO 120GB Red Plan,0.0,0.0
SIMO,116471,12 m SIMO 120GB Red Plan,0.0,0.0
SIMO,116472N,12 m SIM Only 200GB Red Plan ,0.0,0.0
SIMO,116472,12 m SIM Only 200GB Red Plan ,0.0,0.0
SIMO,116473N,12 m SIM Only Unlimited Plan,0.0,0.0
SIMO,116473,12 m SIM Only Unlimited Plan,0.0,0.0
SIMO,116474N,12 m SIM Only Unlimited Max Plan,0.0,0.0
SIMO,116474,12 m SIM Only Unlimited Max Plan,0.0,0.0
SIMO,116475N,12 m SIM Only Unlimited Plan with Entertainment,0.0,0.0
SIMO,116475,12 m SIM Only Unlimited Plan with Entertainment,0.0,0.0
SIMO,116481N,12 m SIM Only 10GB Red Plan with Entertainment,0.0,0.0
SIMO,116481,12 m SIM Only 10GB Red Plan with Entertainment,0.0,0.0
SIMO,116482N,18 m SIM Only 10GB Red Plan,0.0,0.0
SIMO,116482,18 m SIM Only 10GB Red Plan,0.0,0.0
SIMO,116483N,18 m SIM Only 10GB Red Plan with Entertainment,0.0,0.0
SIMO,116483,18 m SIM Only 10GB Red Plan with Entertainment,0.0,0.0
SIMO,116484N,24 mths SIM Only 10GB Red Plan,0.0,0.0
SIMO,116484,24 mths SIM Only 10GB Red Plan,0.0,0.0
SIMO,116485N,24 m SIM Only 10GB Red Plan with Entertainment,0.0,0.0
SIMO,116485,24 m SIM Only 10GB Red Plan with Entertainment,0.0,0.0
SIMO,116486N,24 m SIM Only 6GB Red Plan,0.0,0.0
SIMO,116486,24 m SIM Only 6GB Red Plan,0.0,0.0
SIMO,116487N,24 m SIM Only 6GB Red Plan with Entertainment,0.0,0.0
SIMO,116487,24 m SIM Only 6GB Red Plan with Entertainment,0.0,0.0
SIMO,116488N,24 m SIM Only 2GB Red Plan,0.0,0.0
SIMO,116488,24 m SIM Only 2GB Red Plan,0.0,0.0
SIMO,116489N,24 m SIM Only 3GB Red Plan,0.0,0.0
SIMO,116489,24 m SIM Only 3GB Red Plan,0.0,0.0
SIMO,116490N,24 m SIM Only 12GB Red Plan,0.0,0.0
SIMO,116490,24 m SIM Only 12GB Red Plan,0.0,0.0
SIMO,116491N,24 m SIM Only 40GB Red Plan,0.0,0.0
SIMO,116491,24 m SIM Only 40GB Red Plan,0.0,0.0
SIMO,116492N,24 m SIM Only 10GB Red Plan,0.0,0.0
SIMO,116492,24 m SIM Only 10GB Red Plan,0.0,0.0
SIMO,116493N,24 m SIM Only 60GB Red Plan,0.0,0.0
SIMO,116493,24 m SIM Only 60GB Red Plan,0.0,0.0
SIMO,116494N,Additional Plan: 18months SIM Only 1GB Red Plan,0.0,0.0
SIMO,116494,Additional Plan: 18months SIM Only 1GB Red Plan,0.0,0.0
SIMO,116495N,Additional Plan: 18months SIM Only 5GB Red Plan,0.0,0.0
SIMO,116495,Additional Plan: 18months SIM Only 5GB Red Plan,0.0,0.0
SIMO,116496N,Additional Plan: 18months SIM Only 60GB Red Plan,0.0,0.0
SIMO,116496,Additional Plan: 18months SIM Only 60GB Red Plan,0.0,0.0
SIMO,116497N,Additional Plan: 18months SIM Only 100GB Red Plan,0.0,0.0
SIMO,116497,Additional Plan: 18months SIM Only 100GB Red Plan,0.0,0.0
SIMO,116498N,Additional Plan: 18months SIM Only Unlimited Max Plan,0.0,0.0
SIMO,116498,Additional Plan: 18months SIM Only Unlimited Max Plan,0.0,0.0
SIMO AIRTIME,115942N,12m Standard1 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,115942,12m Standard1 Unlimited Max Gold,0.0,0.0
SIMO AIRTIME,115946N,24m Standard1 2GB Red Bronze,0.0,0.0
SIMO AIRTIME,115946,24m Standard1 2GB Red Bronze,0.0,0.0
SIMO AIRTIME,115947N,24m Promo (5G)4 2GB Red Bronze,0.0,0.0
SIMO AIRTIME,115947,24m Promo (5G)4 2GB Red Bronze,0.0,0.0
SIMO AIRTIME,115952N,24m Standard1 6GB Red Bronze,0.0,0.0
SIMO AIRTIME,115952,24m Standard1 6GB Red Bronze,0.0,0.0
SIMO AIRTIME,115953N,24m Promo (5G)4 6GB Red Bronze,0.0,0.0
SIMO AIRTIME,115953,24m Promo (5G)4 6GB Red Bronze,0.0,0.0
SIMO AIRTIME,115954N,24m Promo (High tier)5 6GB Red Bronze,0.0,0.0
SIMO AIRTIME,115954,24m Promo (High tier)5 6GB Red Bronze,0.0,0.0
SIMO AIRTIME,115958N,24m Standard1 6GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115958,24m Standard1 6GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115959N,24m Promo (5G)4 6GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115959,24m Promo (5G)4 6GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115960N,24m Promo (High tier)5 6GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115960,24m Promo (High tier)5 6GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115961N,24m Promo (High tier)5 10GB Retention Plans Bronze,0.0,0.0
SIMO AIRTIME,115961,24m Promo (High tier)5 10GB Retention Plans Bronze,0.0,0.0
SIMO AIRTIME,115964N,24m Standard1 25GB Red Bronze,0.0,0.0
SIMO AIRTIME,115964,24m Standard1 25GB Red Bronze,0.0,0.0
SIMO AIRTIME,115968N,24m Promo (5G)4 25GB Red Bronze,0.0,0.0
SIMO AIRTIME,115968,24m Promo (5G)4 25GB Red Bronze,0.0,0.0
SIMO AIRTIME,115969N,24m Promo (High tier)5 25GB Red Bronze,0.0,0.0
SIMO AIRTIME,115969,24m Promo (High tier)5 25GB Red Bronze,0.0,0.0
SIMO AIRTIME,115970N,24m Standard1 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115970,24m Standard1 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115973N,24m Promo (mid tier)6 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115973,24m Promo (mid tier)6 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115974N,24m Promo (5G)4 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115974,24m Promo (5G)4 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115975N,24m Promo (High tier)5 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115975,24m Promo (High tier)5 25GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115976N,24m Standard1 40GB Retention Plans Bronze,0.0,0.0
SIMO AIRTIME,115976,24m Standard1 40GB Retention Plans Bronze,0.0,0.0
SIMO AIRTIME,115978N,24m Promo14 50GB Red Bronze,0.0,0.0
SIMO AIRTIME,115978,24m Promo14 50GB Red Bronze,0.0,0.0
SIMO AIRTIME,115982N,24m Promo14 50GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115982,24m Promo14 50GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115985N,24m Standard1 100GB Red Bronze,0.0,0.0
SIMO AIRTIME,115985,24m Standard1 100GB Red Bronze,0.0,0.0
SIMO AIRTIME,115989N,24m Standard1 100GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115989,24m Standard1 100GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,115993N,24m Standard1 120GB Retention Plans Bronze,0.0,0.0
SIMO AIRTIME,115993,24m Standard1 120GB Retention Plans Bronze,0.0,0.0
SIMO AIRTIME,116004N,24m Promo14 250GB Red Bronze,0.0,0.0
SIMO AIRTIME,116004,24m Promo14 250GB Red Bronze,0.0,0.0
SIMO AIRTIME,116008N,24m Promo14 250GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116008,24m Promo14 250GB Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116012N,24m Standard1 Unlimited Bronze,0.0,0.0
SIMO AIRTIME,116012,24m Standard1 Unlimited Bronze,0.0,0.0
SIMO AIRTIME,116015N,24m Standard1 Unlimited Max Bronze,0.0,0.0
SIMO AIRTIME,116015,24m Standard1 Unlimited Max Bronze,0.0,0.0
SIMO AIRTIME,116018N,24m Promo (High tier)5 Unlimited Max Bronze,0.0,0.0
SIMO AIRTIME,116018,24m Promo (High tier)5 Unlimited Max Bronze,0.0,0.0
SIMO AIRTIME,116019N,24m Standard1 Unlimited Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116019,24m Standard1 Unlimited Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116022N,24m Standard1 Unlimited Max Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116022,24m Standard1 Unlimited Max Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116025N,24m Promo (High tier)5 Unlimited Max Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116025,24m Promo (High tier)5 Unlimited Max Entertainment Bronze,0.0,0.0
SIMO AIRTIME,116035N,24m Standard1 6GB Red Silver,0.0,0.0
SIMO AIRTIME,116035,24m Standard1 6GB Red Silver,0.0,0.0
SIMO AIRTIME,116041N,24m Standard1 6GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116041,24m Standard1 6GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116044N,24m Promo (low tier)7 10GB Retention Plans Silver,0.0,0.0
SIMO AIRTIME,116044,24m Promo (low tier)7 10GB Retention Plans Silver,0.0,0.0
SIMO AIRTIME,116047N,24m Standard1 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116047,24m Standard1 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116048N,24m Promo10 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116048,24m Promo10 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116049N,24m Promo8 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116049,24m Promo8 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116051N,24m Promo (low tier)7 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116051,24m Promo (low tier)7 25GB Red Silver,0.0,0.0
SIMO AIRTIME,116053N,24m Standard1 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116053,24m Standard1 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116054N,24m Promo10 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116054,24m Promo10 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116055N,24m Promo8 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116055,24m Promo8 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116057N,24m Promo (low tier)7 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116057,24m Promo (low tier)7 25GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116059N,24m Standard1 40GB Retention Plans Silver,0.0,0.0
SIMO AIRTIME,116059,24m Standard1 40GB Retention Plans Silver,0.0,0.0
SIMO AIRTIME,116061N,24m Promo15 50GB Red Silver,0.0,0.0
SIMO AIRTIME,116061,24m Promo15 50GB Red Silver,0.0,0.0
SIMO AIRTIME,116064N,24m Promo17 50GB Red Silver,0.0,0.0
SIMO AIRTIME,116064,24m Promo17 50GB Red Silver,0.0,0.0
SIMO AIRTIME,116067N,24m Promo15 50GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116067,24m Promo15 50GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116070N,24m Promo17 50GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116070,24m Promo17 50GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116072N,24m Standard1 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116072,24m Standard1 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116073N,24m Promo8 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116073,24m Promo8 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116074N,24m Promo (low tier)7 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116074,24m Promo (low tier)7 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116076N,24m Promo10 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116076,24m Promo10 100GB Red Silver,0.0,0.0
SIMO AIRTIME,116078N,24m Standard1 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116078,24m Standard1 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116079N,24m Promo8 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116079,24m Promo8 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116080N,24m Promo (low tier)7 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116080,24m Promo (low tier)7 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116082N,24m Promo10 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116082,24m Promo10 100GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116084N,24m Standard1 120GB Retention Plans Silver,0.0,0.0
SIMO AIRTIME,116084,24m Standard1 120GB Retention Plans Silver,0.0,0.0
SIMO AIRTIME,116100N,24m Promo15 250GB Red Silver,0.0,0.0
SIMO AIRTIME,116100,24m Promo15 250GB Red Silver,0.0,0.0
SIMO AIRTIME,116101N,24m Promo17 250GB Red Silver,0.0,0.0
SIMO AIRTIME,116101,24m Promo17 250GB Red Silver,0.0,0.0
SIMO AIRTIME,116106N,24m Promo15 250GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116106,24m Promo15 250GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116107N,24m Promo17 250GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116107,24m Promo17 250GB Entertainment Silver,0.0,0.0
SIMO AIRTIME,116112N,24m Standard1 Unlimited Silver,0.0,0.0
SIMO AIRTIME,116112,24m Standard1 Unlimited Silver,0.0,0.0
SIMO AIRTIME,116118N,24m Standard1 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116118,24m Standard1 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116119N,24m Promo10 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116119,24m Promo10 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116120N,24m Promo8 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116120,24m Promo8 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116121N,24m Promo (low tier)7 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116121,24m Promo (low tier)7 Unlimited Max Silver,0.0,0.0
SIMO AIRTIME,116124N,24m Standard1 Unlimited Entertainment Silver,0.0,0.0
SIMO AIRTIME,116124,24m Standard1 Unlimited Entertainment Silver,0.0,0.0
SIMO AIRTIME,116130N,24m Standard1 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116130,24m Standard1 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116131N,24m Promo10 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116131,24m Promo10 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116132N,24m Promo8 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116132,24m Promo8 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116133N,24m Promo (low tier)7 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116133,24m Promo (low tier)7 Unlimited Max Entertainment Silver,0.0,0.0
SIMO AIRTIME,116154N,24m Promo (High tier)5 10GB Retention Plans Gold,0.0,0.0
SIMO AIRTIME,116154,24m Promo (High tier)5 10GB Retention Plans Gold,0.0,0.0
SIMO AIRTIME,116157N,24m Standard1 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116157,24m Standard1 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116158N,24m Promo10 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116158,24m Promo10 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116159N,24m Promo8 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116159,24m Promo8 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116161N,24m Promo (low tier)7 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116161,24m Promo (low tier)7 25GB Red Gold,0.0,0.0
SIMO AIRTIME,116163N,24m Standard1 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116163,24m Standard1 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116164N,24m Promo10 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116164,24m Promo10 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116165N,24m Promo8 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116165,24m Promo8 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116167N,24m Promo (low tier)7 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116167,24m Promo (low tier)7 25GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116169N,24m Standard1 40GB Retention Plans Gold,0.0,0.0
SIMO AIRTIME,116169,24m Standard1 40GB Retention Plans Gold,0.0,0.0
SIMO AIRTIME,116171N,24m Promo14 50GB Red Gold,0.0,0.0
SIMO AIRTIME,116171,24m Promo14 50GB Red Gold,0.0,0.0
SIMO AIRTIME,116174N,24m Promo17 50GB Red Gold,0.0,0.0
SIMO AIRTIME,116174,24m Promo17 50GB Red Gold,0.0,0.0
SIMO AIRTIME,116177N,24m Promo14 50GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116177,24m Promo14 50GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116180N,24m Promo17 50GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116180,24m Promo17 50GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116182N,24m Standard1 100GB Red Gold,0.0,0.0
SIMO AIRTIME,116182,24m Standard1 100GB Red Gold,0.0,0.0
SIMO AIRTIME,116188N,24m Standard1 100GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116188,24m Standard1 100GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116194N,24m Standard1 120GB Retention Plans Gold,0.0,0.0
SIMO AIRTIME,116194,24m Standard1 120GB Retention Plans Gold,0.0,0.0
SIMO AIRTIME,116195N,24m Promo (High tier)5 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116195,24m Promo (High tier)5 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116197N,24m Promo10 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116197,24m Promo10 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116198N,24m Promo8 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116198,24m Promo8 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116199N,24m Promo (mid tier)6 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116199,24m Promo (mid tier)6 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116200N,24m Promo (low tier)7 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116200,24m Promo (low tier)7 150GB Red Gold,0.0,0.0
SIMO AIRTIME,116201N,24m Promo (High tier)5 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116201,24m Promo (High tier)5 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116203N,24m Promo10 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116203,24m Promo10 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116204N,24m Promo8 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116204,24m Promo8 150GB Entertainment Gold,0.0,0.0
SIMO AIRTIME,116205N,24m Promo (mid tier)6 150GB Entertainment Gold,0.0,0.0
