TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
SIMO,115232,24m SIMO Unlimited Lite Plan,93.4375,4.671875
SIMO,115233N,24m SIMO Unlimited Plan,168.75,8.4375
SIMO,115233,24m SIMO Unlimited Plan,109.6875,5.484375
SIMO,115234N,24m SIMO Unlimited Plan with Entertainment,178.0,8.9
SIMO,115234,24m SIMO Unlimited Plan with Entertainment,115.7,5.785
SIMO,115235N,24m SIMO Unlimited Max Plan,200.0,10.0
SIMO,115235,24m SIMO Unlimited Max Plan,130.0,6.5
SIMO,115236N,24m SIMO Unlimited Max Plan with Entertainment ,209.25,10.4625
SIMO,115236,24m SIMO Unlimited Max Plan with Entertainment ,136.01250000000002,6.800625000000001
SIMO,116246N,24m 2GB Xtra SIMO Plan with 4 Benefits,112.5,5.625
SIMO,116246,24m 2GB Xtra SIMO Plan with 4 Benefits,56.25,2.8125
SIMO,116247N,24m 6GB Xtra SIMO Plan with 4 Benefits,137.5,6.875
SIMO,116247,24m 6GB Xtra SIMO Plan with 4 Benefits,68.75,3.4375
SIMO,116248N,24m 6GB Xtra SIMO Plan with 4 Benefits and Entertainment,146.75,7.3375
SIMO,116248,24m 6GB Xtra SIMO Plan with 4 Benefits and Entertainment,73.375,3.66875
SIMO,116249N,24m 25GB Xtra SIMO Plan with 4 Benefits,168.75,8.4375
SIMO,116249,24m 25GB Xtra SIMO Plan with 4 Benefits,84.375,4.21875
SIMO,116250N,24m 25GB Xtra SIMO Plan with 4 Benefits and Entertainment,178.0,8.9
SIMO,116250,24m 25GB Xtra SIMO Plan with 4 Benefits and Entertainment,89.0,4.45
SIMO,116251N,24m 150GB Xtra SIMO Plan with 4 Benefits,168.75,8.4375
SIMO,116251,24m 150GB Xtra SIMO Plan with 4 Benefits,84.375,4.21875
SIMO,116252N,24m 150GB Xtra SIMO Plan with 4 Benefits and Entertainment,178.0,8.9
SIMO,116252,24m 150GB Xtra SIMO Plan with 4 Benefits and Entertainment,89.0,4.45
SIMO,116253N,24m 250GB Xtra SIMO Plan with 4 Benefits,187.5,9.375
SIMO,116253,24m 250GB Xtra SIMO Plan with 4 Benefits,93.75,4.6875
SIMO,116254N,24m 250GB Xtra SIMO Plan with 4 Benefits and Entertainment,196.75,9.8375
SIMO,116254,24m 250GB Xtra SIMO Plan with 4 Benefits and Entertainment,98.375,4.91875
SIMO,116255N,24m Unlimited Lite Xtra SIMO Plan with 4 Benefits,187.5,9.375
SIMO,116255,24m Unlimited Lite Xtra SIMO Plan with 4 Benefits,121.875,6.09375
SIMO,116256N,24m Unlimited Xtra SIMO Plan with 4 Benefits,212.5,10.625
SIMO,116256,24m Unlimited Xtra SIMO Plan with 4 Benefits,138.125,6.90625
SIMO,116257N,24m Unlimited Max Xtra SIMO Plan with 4 Benefits,243.75,12.1875
SIMO,116257,24m Unlimited Max Xtra SIMO Plan with 4 Benefits,158.4375,7.921875
SIMO,116258N,24m Unlimited Xtra SIMO Plan with 4 Benefits and Entertainment,221.75,11.0875
SIMO,116258,24m Unlimited Xtra SIMO Plan with 4 Benefits and Entertainment,144.13750000000002,7.206875000000001
SIMO,116471N,12 m SIMO 120GB Red Plan,46.88,2.3440000000000003
SIMO,116471,12 m SIMO 120GB Red Plan,23.44,1.1720000000000002
SIMO,116472N,12 m SIM Only 200GB Red Plan ,56.25,2.8125
SIMO,116472,12 m SIM Only 200GB Red Plan ,28.125,1.40625
SIMO,116473N,12 m SIM Only Unlimited Plan,62.5,3.125
SIMO,116473,12 m SIM Only Unlimited Plan,40.625,2.03125
SIMO,116474N,12 m SIM Only Unlimited Max Plan,75.0,3.75
SIMO,116474,12 m SIM Only Unlimited Max Plan,48.75,2.4375
SIMO,116475N,12 m SIM Only Unlimited Plan with Entertainment,64.0,3.2
SIMO,116475,12 m SIM Only Unlimited Plan with Entertainment,41.6,2.08
SIMO,116481N,12 m SIM Only 10GB Red Plan with Entertainment,60.88,3.0440000000000005
SIMO,116481,12 m SIM Only 10GB Red Plan with Entertainment,30.44,1.5220000000000002
SIMO,116482N,18 m SIM Only 10GB Red Plan,79.69,3.9845
SIMO,116482,18 m SIM Only 10GB Red Plan,39.845,1.99225
SIMO,116483N,18 m SIM Only 10GB Red Plan with Entertainment,86.62,4.331
SIMO,116483,18 m SIM Only 10GB Red Plan with Entertainment,43.31,2.1655
SIMO,116484N,24 mths SIM Only 10GB Red Plan,106.25,5.3125
SIMO,116484,24 mths SIM Only 10GB Red Plan,53.125,2.65625
SIMO,116485N,24 m SIM Only 10GB Red Plan with Entertainment,115.5,5.775
SIMO,116485,24 m SIM Only 10GB Red Plan with Entertainment,57.75,2.8875
SIMO,116486N,24 m SIM Only 6GB Red Plan,100.0,5.0
SIMO,116486,24 m SIM Only 6GB Red Plan,50.0,2.5
SIMO,116487N,24 m SIM Only 6GB Red Plan with Entertainment,109.25,5.4625
SIMO,116487,24 m SIM Only 6GB Red Plan with Entertainment,54.625,2.73125
SIMO,116488N,24 m SIM Only 2GB Red Plan,75.0,3.75
SIMO,116488,24 m SIM Only 2GB Red Plan,37.5,1.875
SIMO,116489N,24 m SIM Only 3GB Red Plan,43.75,2.1875
SIMO,116489,24 m SIM Only 3GB Red Plan,21.875,1.09375
SIMO,116490N,24 m SIM Only 12GB Red Plan,62.5,3.125
SIMO,116490,24 m SIM Only 12GB Red Plan,31.25,1.5625
SIMO,116491N,24 m SIM Only 40GB Red Plan,87.5,4.375
SIMO,116491,24 m SIM Only 40GB Red Plan,43.75,2.1875
SIMO,116492N,24 m SIM Only 10GB Red Plan,100.0,5.0
SIMO,116492,24 m SIM Only 10GB Red Plan,50.0,2.5
SIMO,116493N,24 m SIM Only 60GB Red Plan,112.5,5.625
SIMO,116493,24 m SIM Only 60GB Red Plan,56.25,2.8125
SIMO,116494N,Additional Plan: 18months SIM Only 1GB Red Plan,28.12,1.4060000000000001
SIMO,116494,Additional Plan: 18months SIM Only 1GB Red Plan,14.06,0.7030000000000001
SIMO,116495N,Additional Plan: 18months SIM Only 5GB Red Plan,46.88,2.3440000000000003
SIMO,116495,Additional Plan: 18months SIM Only 5GB Red Plan,23.44,1.1720000000000002
SIMO,116496N,Additional Plan: 18months SIM Only 60GB Red Plan,70.31,3.5155000000000003
SIMO,116496,Additional Plan: 18months SIM Only 60GB Red Plan,35.155,1.7577500000000001
SIMO,116497N,Additional Plan: 18months SIM Only 100GB Red Plan,45.0,2.25
SIMO,116497,Additional Plan: 18months SIM Only 100GB Red Plan,35.155,1.7577500000000001
SIMO,116498N,Additional Plan: 18months SIM Only Unlimited Max Plan,117.19,5.859500000000001
SIMO,116498,Additional Plan: 18months SIM Only Unlimited Max Plan,76.1735,3.8086750000000005
SIMO AIRTIME,115942N,12m Standard1 Unlimited Max Gold,188.02,9.401000000000002
SIMO AIRTIME,115942,12m Standard1 Unlimited Max Gold,122.21300000000001,6.110650000000001
SIMO AIRTIME,115946N,24m Standard1 2GB Red Bronze,97.4,4.870000000000001
SIMO AIRTIME,115946,24m Standard1 2GB Red Bronze,48.7,2.4350000000000005
SIMO AIRTIME,115947N,24m Promo (5G)4 2GB Red Bronze,57.29,2.8645
SIMO AIRTIME,115947,24m Promo (5G)4 2GB Red Bronze,28.645,1.43225
SIMO AIRTIME,115952N,24m Standard1 6GB Red Bronze,114.58,5.729
SIMO AIRTIME,115952,24m Standard1 6GB Red Bronze,57.29,2.8645
SIMO AIRTIME,115953N,24m Promo (5G)4 6GB Red Bronze,80.21,4.0104999999999995
SIMO AIRTIME,115953,24m Promo (5G)4 6GB Red Bronze,40.105,2.0052499999999998
SIMO AIRTIME,115954N,24m Promo (High tier)5 6GB Red Bronze,97.4,4.870000000000001
SIMO AIRTIME,115954,24m Promo (High tier)5 6GB Red Bronze,48.7,2.4350000000000005
SIMO AIRTIME,115958N,24m Standard1 6GB Entertainment Bronze,123.06,6.1530000000000005
SIMO AIRTIME,115958,24m Standard1 6GB Entertainment Bronze,61.53,3.0765000000000002
SIMO AIRTIME,115959N,24m Promo (5G)4 6GB Entertainment Bronze,88.69,4.4345
SIMO AIRTIME,115959,24m Promo (5G)4 6GB Entertainment Bronze,44.345,2.21725
SIMO AIRTIME,115960N,24m Promo (High tier)5 6GB Entertainment Bronze,105.88,5.2940000000000005
SIMO AIRTIME,115960,24m Promo (High tier)5 6GB Entertainment Bronze,52.94,2.6470000000000002
SIMO AIRTIME,115961N,24m Promo (High tier)5 10GB Retention Plans Bronze,114.58,5.729
SIMO AIRTIME,115961,24m Promo (High tier)5 10GB Retention Plans Bronze,57.29,2.8645
SIMO AIRTIME,115964N,24m Standard1 25GB Red Bronze,131.77,6.588500000000001
SIMO AIRTIME,115964,24m Standard1 25GB Red Bronze,65.885,3.2942500000000003
SIMO AIRTIME,115968N,24m Promo (5G)4 25GB Red Bronze,103.12,5.156000000000001
SIMO AIRTIME,115968,24m Promo (5G)4 25GB Red Bronze,51.56,2.5780000000000003
SIMO AIRTIME,115969N,24m Promo (High tier)5 25GB Red Bronze,120.31,6.0155
SIMO AIRTIME,115969,24m Promo (High tier)5 25GB Red Bronze,60.155,3.00775
SIMO AIRTIME,115970N,24m Standard1 25GB Entertainment Bronze,140.25,7.0125
SIMO AIRTIME,115970,24m Standard1 25GB Entertainment Bronze,70.125,3.50625
SIMO AIRTIME,115973N,24m Promo (mid tier)6 25GB Entertainment Bronze,111.6,5.58
SIMO AIRTIME,115973,24m Promo (mid tier)6 25GB Entertainment Bronze,55.8,2.79
SIMO AIRTIME,115974N,24m Promo (5G)4 25GB Entertainment Bronze,111.6,5.58
SIMO AIRTIME,115974,24m Promo (5G)4 25GB Entertainment Bronze,55.8,2.79
SIMO AIRTIME,115975N,24m Promo (High tier)5 25GB Entertainment Bronze,128.79,6.4395
SIMO AIRTIME,115975,24m Promo (High tier)5 25GB Entertainment Bronze,64.395,3.21975
SIMO AIRTIME,115976N,24m Standard1 40GB Retention Plans Bronze,143.23,7.1615
SIMO AIRTIME,115976,24m Standard1 40GB Retention Plans Bronze,71.615,3.58075
SIMO AIRTIME,115978N,24m Promo14 50GB Red Bronze,108.85,5.4425
SIMO AIRTIME,115978,24m Promo14 50GB Red Bronze,54.425,2.72125
SIMO AIRTIME,115982N,24m Promo14 50GB Entertainment Bronze,117.33,5.8665
SIMO AIRTIME,115982,24m Promo14 50GB Entertainment Bronze,58.665,2.93325
SIMO AIRTIME,115985N,24m Standard1 100GB Red Bronze,154.69,7.734500000000001
SIMO AIRTIME,115985,24m Standard1 100GB Red Bronze,77.345,3.8672500000000003
SIMO AIRTIME,115989N,24m Standard1 100GB Entertainment Bronze,163.17,8.1585
SIMO AIRTIME,115989,24m Standard1 100GB Entertainment Bronze,81.585,4.07925
SIMO AIRTIME,115993N,24m Standard1 120GB Retention Plans Bronze,171.88,8.594
SIMO AIRTIME,115993,24m Standard1 120GB Retention Plans Bronze,85.94,4.297
SIMO AIRTIME,116004N,24m Promo14 250GB Red Bronze,108.85,5.4425
SIMO AIRTIME,116004,24m Promo14 250GB Red Bronze,54.425,2.72125
SIMO AIRTIME,116008N,24m Promo14 250GB Entertainment Bronze,117.33,5.8665
SIMO AIRTIME,116008,24m Promo14 250GB Entertainment Bronze,58.665,2.93325
SIMO AIRTIME,116012N,24m Standard1 Unlimited Bronze,166.15,8.307500000000001
SIMO AIRTIME,116012,24m Standard1 Unlimited Bronze,107.9975,5.399875000000001
SIMO AIRTIME,116015N,24m Standard1 Unlimited Max Bronze,189.06,9.453000000000001
SIMO AIRTIME,116015,24m Standard1 Unlimited Max Bronze,122.88900000000001,6.144450000000001
SIMO AIRTIME,116018N,24m Promo (High tier)5 Unlimited Max Bronze,160.42,8.020999999999999
SIMO AIRTIME,116018,24m Promo (High tier)5 Unlimited Max Bronze,104.273,5.21365
SIMO AIRTIME,116019N,24m Standard1 Unlimited Entertainment Bronze,174.62,8.731
SIMO AIRTIME,116019,24m Standard1 Unlimited Entertainment Bronze,113.503,5.67515
SIMO AIRTIME,116022N,24m Standard1 Unlimited Max Entertainment Bronze,197.54,9.877
SIMO AIRTIME,116022,24m Standard1 Unlimited Max Entertainment Bronze,128.401,6.420050000000001
SIMO AIRTIME,116025N,24m Promo (High tier)5 Unlimited Max Entertainment Bronze,168.9,8.445
SIMO AIRTIME,116025,24m Promo (High tier)5 Unlimited Max Entertainment Bronze,109.78500000000001,5.489250000000001
SIMO AIRTIME,116035N,24m Standard1 6GB Red Silver,126.04,6.3020000000000005
SIMO AIRTIME,116035,24m Standard1 6GB Red Silver,63.02,3.1510000000000002
SIMO AIRTIME,116041N,24m Standard1 6GB Entertainment Silver,134.52,6.726000000000001
SIMO AIRTIME,116041,24m Standard1 6GB Entertainment Silver,67.26,3.3630000000000004
SIMO AIRTIME,116044N,24m Promo (low tier)7 10GB Retention Plans Silver,126.04,6.3020000000000005
SIMO AIRTIME,116044,24m Promo (low tier)7 10GB Retention Plans Silver,63.02,3.1510000000000002
SIMO AIRTIME,116047N,24m Standard1 25GB Red Silver,143.23,7.1615
SIMO AIRTIME,116047,24m Standard1 25GB Red Silver,71.615,3.58075
SIMO AIRTIME,116048N,24m Promo10 25GB Red Silver,97.4,4.870000000000001
SIMO AIRTIME,116048,24m Promo10 25GB Red Silver,48.7,2.4350000000000005
SIMO AIRTIME,116049N,24m Promo8 25GB Red Silver,108.85,5.4425
SIMO AIRTIME,116049,24m Promo8 25GB Red Silver,54.425,2.72125
SIMO AIRTIME,116051N,24m Promo (low tier)7 25GB Red Silver,120.31,6.0155
SIMO AIRTIME,116051,24m Promo (low tier)7 25GB Red Silver,60.155,3.00775
SIMO AIRTIME,116053N,24m Standard1 25GB Entertainment Silver,151.71,7.585500000000001
SIMO AIRTIME,116053,24m Standard1 25GB Entertainment Silver,75.855,3.7927500000000003
SIMO AIRTIME,116054N,24m Promo10 25GB Entertainment Silver,105.88,5.2940000000000005
SIMO AIRTIME,116054,24m Promo10 25GB Entertainment Silver,52.94,2.6470000000000002
SIMO AIRTIME,116055N,24m Promo8 25GB Entertainment Silver,117.33,5.8665
SIMO AIRTIME,116055,24m Promo8 25GB Entertainment Silver,58.665,2.93325
SIMO AIRTIME,116057N,24m Promo (low tier)7 25GB Entertainment Silver,128.79,6.4395
SIMO AIRTIME,116057,24m Promo (low tier)7 25GB Entertainment Silver,64.395,3.21975
SIMO AIRTIME,116059N,24m Standard1 40GB Retention Plans Silver,154.69,7.734500000000001
SIMO AIRTIME,116059,24m Standard1 40GB Retention Plans Silver,77.345,3.8672500000000003
SIMO AIRTIME,116061N,24m Promo15 50GB Red Silver,120.31,6.0155
SIMO AIRTIME,116061,24m Promo15 50GB Red Silver,60.155,3.00775
SIMO AIRTIME,116064N,24m Promo17 50GB Red Silver,108.85,5.4425
SIMO AIRTIME,116064,24m Promo17 50GB Red Silver,54.425,2.72125
SIMO AIRTIME,116067N,24m Promo15 50GB Entertainment Silver,128.79,6.4395
SIMO AIRTIME,116067,24m Promo15 50GB Entertainment Silver,64.395,3.21975
SIMO AIRTIME,116070N,24m Promo17 50GB Entertainment Silver,117.33,5.8665
SIMO AIRTIME,116070,24m Promo17 50GB Entertainment Silver,58.665,2.93325
SIMO AIRTIME,116072N,24m Standard1 100GB Red Silver,166.15,8.307500000000001
SIMO AIRTIME,116072,24m Standard1 100GB Red Silver,83.075,4.1537500000000005
SIMO AIRTIME,116073N,24m Promo8 100GB Red Silver,120.31,6.0155
SIMO AIRTIME,116073,24m Promo8 100GB Red Silver,60.155,3.00775
SIMO AIRTIME,116074N,24m Promo (low tier)7 100GB Red Silver,131.77,6.588500000000001
SIMO AIRTIME,116074,24m Promo (low tier)7 100GB Red Silver,65.885,3.2942500000000003
SIMO AIRTIME,116076N,24m Promo10 100GB Red Silver,108.85,5.4425
SIMO AIRTIME,116076,24m Promo10 100GB Red Silver,54.425,2.72125
SIMO AIRTIME,116078N,24m Standard1 100GB Entertainment Silver,174.62,8.731
SIMO AIRTIME,116078,24m Standard1 100GB Entertainment Silver,87.31,4.3655
SIMO AIRTIME,116079N,24m Promo8 100GB Entertainment Silver,128.79,6.4395
SIMO AIRTIME,116079,24m Promo8 100GB Entertainment Silver,64.395,3.21975
SIMO AIRTIME,116080N,24m Promo (low tier)7 100GB Entertainment Silver,140.25,7.0125
SIMO AIRTIME,116080,24m Promo (low tier)7 100GB Entertainment Silver,70.125,3.50625
SIMO AIRTIME,116082N,24m Promo10 100GB Entertainment Silver,117.33,5.8665
SIMO AIRTIME,116082,24m Promo10 100GB Entertainment Silver,58.665,2.93325
SIMO AIRTIME,116084N,24m Standard1 120GB Retention Plans Silver,183.33,9.166500000000001
SIMO AIRTIME,116084,24m Standard1 120GB Retention Plans Silver,91.665,4.5832500000000005
SIMO AIRTIME,116100N,24m Promo15 250GB Red Silver,120.31,6.0155
SIMO AIRTIME,116100,24m Promo15 250GB Red Silver,60.155,3.00775
SIMO AIRTIME,116101N,24m Promo17 250GB Red Silver,108.85,5.4425
SIMO AIRTIME,116101,24m Promo17 250GB Red Silver,54.425,2.72125
SIMO AIRTIME,116106N,24m Promo15 250GB Entertainment Silver,128.79,6.4395
SIMO AIRTIME,116106,24m Promo15 250GB Entertainment Silver,64.395,3.21975
SIMO AIRTIME,116107N,24m Promo17 250GB Entertainment Silver,117.33,5.8665
SIMO AIRTIME,116107,24m Promo17 250GB Entertainment Silver,58.665,2.93325
SIMO AIRTIME,116112N,24m Standard1 Unlimited Silver,177.6,8.88
SIMO AIRTIME,116112,24m Standard1 Unlimited Silver,115.44,5.772
SIMO AIRTIME,116118N,24m Standard1 Unlimited Max Silver,200.52,10.026000000000002
SIMO AIRTIME,116118,24m Standard1 Unlimited Max Silver,130.33800000000002,6.5169000000000015
SIMO AIRTIME,116119N,24m Promo10 Unlimited Max Silver,137.5,6.875
SIMO AIRTIME,116119,24m Promo10 Unlimited Max Silver,89.375,4.46875
SIMO AIRTIME,116120N,24m Promo8 Unlimited Max Silver,148.96,7.448
SIMO AIRTIME,116120,24m Promo8 Unlimited Max Silver,96.82400000000001,4.841200000000001
SIMO AIRTIME,116121N,24m Promo (low tier)7 Unlimited Max Silver,160.42,8.020999999999999
SIMO AIRTIME,116121,24m Promo (low tier)7 Unlimited Max Silver,104.273,5.21365
SIMO AIRTIME,116124N,24m Standard1 Unlimited Entertainment Silver,186.08,9.304
SIMO AIRTIME,116124,24m Standard1 Unlimited Entertainment Silver,120.95200000000001,6.047600000000001
SIMO AIRTIME,116130N,24m Standard1 Unlimited Max Entertainment Silver,209.0,10.450000000000001
SIMO AIRTIME,116130,24m Standard1 Unlimited Max Entertainment Silver,135.85,6.7925
SIMO AIRTIME,116131N,24m Promo10 Unlimited Max Entertainment Silver,145.98,7.2989999999999995
SIMO AIRTIME,116131,24m Promo10 Unlimited Max Entertainment Silver,94.887,4.74435
SIMO AIRTIME,116132N,24m Promo8 Unlimited Max Entertainment Silver,157.44,7.872
SIMO AIRTIME,116132,24m Promo8 Unlimited Max Entertainment Silver,102.336,5.1168000000000005
SIMO AIRTIME,116133N,24m Promo (low tier)7 Unlimited Max Entertainment Silver,168.9,8.445
SIMO AIRTIME,116133,24m Promo (low tier)7 Unlimited Max Entertainment Silver,109.78500000000001,5.489250000000001
SIMO AIRTIME,116154N,24m Promo (High tier)5 10GB Retention Plans Gold,137.5,6.875
SIMO AIRTIME,116154,24m Promo (High tier)5 10GB Retention Plans Gold,68.75,3.4375
SIMO AIRTIME,116157N,24m Standard1 25GB Red Gold,154.69,7.734500000000001
SIMO AIRTIME,116157,24m Standard1 25GB Red Gold,77.345,3.8672500000000003
SIMO AIRTIME,116158N,24m Promo10 25GB Red Gold,108.85,5.4425
SIMO AIRTIME,116158,24m Promo10 25GB Red Gold,54.425,2.72125
SIMO AIRTIME,116159N,24m Promo8 25GB Red Gold,120.31,6.0155
SIMO AIRTIME,116159,24m Promo8 25GB Red Gold,60.155,3.00775
SIMO AIRTIME,116161N,24m Promo (low tier)7 25GB Red Gold,131.77,6.588500000000001
SIMO AIRTIME,116161,24m Promo (low tier)7 25GB Red Gold,65.885,3.2942500000000003
SIMO AIRTIME,116163N,24m Standard1 25GB Entertainment Gold,163.17,8.1585
SIMO AIRTIME,116163,24m Standard1 25GB Entertainment Gold,81.585,4.07925
SIMO AIRTIME,116164N,24m Promo10 25GB Entertainment Gold,117.33,5.8665
SIMO AIRTIME,116164,24m Promo10 25GB Entertainment Gold,58.665,2.93325
SIMO AIRTIME,116165N,24m Promo8 25GB Entertainment Gold,128.79,6.4395
SIMO AIRTIME,116165,24m Promo8 25GB Entertainment Gold,64.395,3.21975
SIMO AIRTIME,116167N,24m Promo (low tier)7 25GB Entertainment Gold,140.25,7.0125
SIMO AIRTIME,116167,24m Promo (low tier)7 25GB Entertainment Gold,70.125,3.50625
SIMO AIRTIME,116169N,24m Standard1 40GB Retention Plans Gold,166.15,8.307500000000001
SIMO AIRTIME,116169,24m Standard1 40GB Retention Plans Gold,83.075,4.1537500000000005
SIMO AIRTIME,116171N,24m Promo14 50GB Red Gold,131.77,6.588500000000001
SIMO AIRTIME,116171,24m Promo14 50GB Red Gold,65.885,3.2942500000000003
SIMO AIRTIME,116174N,24m Promo17 50GB Red Gold,120.31,6.0155
SIMO AIRTIME,116174,24m Promo17 50GB Red Gold,60.155,3.00775
SIMO AIRTIME,116177N,24m Promo14 50GB Entertainment Gold,140.25,7.0125
SIMO AIRTIME,116177,24m Promo14 50GB Entertainment Gold,70.125,3.50625
SIMO AIRTIME,116180N,24m Promo17 50GB Entertainment Gold,128.79,6.4395
SIMO AIRTIME,116180,24m Promo17 50GB Entertainment Gold,64.395,3.21975
SIMO AIRTIME,116182N,24m Standard1 100GB Red Gold,177.6,8.88
SIMO AIRTIME,116182,24m Standard1 100GB Red Gold,88.8,4.44
SIMO AIRTIME,116188N,24m Standard1 100GB Entertainment Gold,186.08,9.304
SIMO AIRTIME,116188,24m Standard1 100GB Entertainment Gold,93.04,4.652
SIMO AIRTIME,116194N,24m Standard1 120GB Retention Plans Gold,194.79,9.7395
SIMO AIRTIME,116194,24m Standard1 120GB Retention Plans Gold,97.395,4.86975
SIMO AIRTIME,116195N,24m Promo (High tier)5 150GB Red Gold,154.69,7.734500000000001
SIMO AIRTIME,116195,24m Promo (High tier)5 150GB Red Gold,77.345,3.8672500000000003
SIMO AIRTIME,116197N,24m Promo10 150GB Red Gold,120.31,6.0155
SIMO AIRTIME,116197,24m Promo10 150GB Red Gold,60.155,3.00775
SIMO AIRTIME,116198N,24m Promo8 150GB Red Gold,131.77,6.588500000000001
SIMO AIRTIME,116198,24m Promo8 150GB Red Gold,65.885,3.2942500000000003
SIMO AIRTIME,116199N,24m Promo (mid tier)6 150GB Red Gold,137.5,6.875
SIMO AIRTIME,116199,24m Promo (mid tier)6 150GB Red Gold,68.75,3.4375
SIMO AIRTIME,116200N,24m Promo (low tier)7 150GB Red Gold,143.23,7.1615
SIMO AIRTIME,116200,24m Promo (low tier)7 150GB Red Gold,71.615,3.58075
SIMO AIRTIME,116201N,24m Promo (High tier)5 150GB Entertainment Gold,163.17,8.1585
SIMO AIRTIME,116201,24m Promo (High tier)5 150GB Entertainment Gold,81.585,4.07925
SIMO AIRTIME,116203N,24m Promo10 150GB Entertainment Gold,128.79,6.4395
SIMO AIRTIME,116203,24m Promo10 150GB Entertainment Gold,64.395,3.21975
SIMO AIRTIME,116204N,24m Promo8 150GB Entertainment Gold,140.25,7.0125
SIMO AIRTIME,116204,24m Promo8 150GB Entertainment Gold,70.125,3.50625
SIMO AIRTIME,116205N,24m Promo (mid tier)6 150GB Entertainment Gold,145.98,7.2989999999999995
SIMO AIRTIME,116205,24m Promo (mid tier)6 150GB Entertainment Gold,72.99,3.6494999999999997
SIMO AIRTIME,116206N,24m Promo (low tier)7 150GB Entertainment Gold,151.71,7.585500000000001
SIMO AIRTIME,116206,24m Promo (low tier)7 150GB Entertainment Gold,75.855,3.7927500000000003
SIMO AIRTIME,116210N,24m Promo14 250GB Red Gold,131.77,6.588500000000001
SIMO AIRTIME,116210,24m Promo14 250GB Red Gold,65.885,3.2942500000000003
SIMO AIRTIME,116211N,24m Promo17 250GB Red Gold,120.31,6.0155
SIMO AIRTIME,116211,24m Promo17 250GB Red Gold,60.155,3.00775
SIMO AIRTIME,116216N,24m Promo14 250GB Entertainment Gold,140.25,7.0125
SIMO AIRTIME,116216,24m Promo14 250GB Entertainment Gold,70.125,3.50625
SIMO AIRTIME,116217N,24m Promo17 250GB Entertainment Gold,128.79,6.4395
SIMO AIRTIME,116217,24m Promo17 250GB Entertainment Gold,64.395,3.21975
SIMO AIRTIME,116222N,24m Standard1 Unlimited Gold,189.06,9.453000000000001
SIMO AIRTIME,116222,24m Standard1 Unlimited Gold,122.88900000000001,6.144450000000001
SIMO AIRTIME,116228N,24m Standard1 Unlimited Max Gold,211.98,10.599
SIMO AIRTIME,116228,24m Standard1 Unlimited Max Gold,137.787,6.88935
SIMO AIRTIME,116229N,24m Promo10 Unlimited Max Gold,148.96,7.448
SIMO AIRTIME,116229,24m Promo10 Unlimited Max Gold,96.82400000000001,4.841200000000001
SIMO AIRTIME,116230N,24m Promo8 Unlimited Max Gold,160.42,8.020999999999999
SIMO AIRTIME,116230,24m Promo8 Unlimited Max Gold,104.273,5.21365
SIMO AIRTIME,116231N,24m Promo (low tier)7 Unlimited Max Gold,171.88,8.594
